input_diff,output_diff,probability,count,total_samples
"c,5","10,6",0.487378640776699,753,1545
"c,5","5,2",0.487378640776699,753,1545
"c,4","4,7",0.4873294346978557,750,1539
"c,4","4,0",0.4873294346978557,750,1539
"f,5","5,3",0.4872773536895674,766,1572
"f,5","8,6",0.4872773536895674,766,1572
"f,5","8,3",0.4872773536895674,766,1572
"e,6","14,6",0.4872591671845867,784,1609
"d,7","6,3",0.48724656638325703,745,1529
"d,7","15,3",0.48724656638325703,745,1529
"d,7","11,7",0.48724656638325703,745,1529
"d,2","9,3",0.48717948717948717,760,1560
"f,2","13,2",0.4870689655172414,791,1624
"f,2","11,1",0.4870689655172414,791,1624
"f,2","8,6",0.4870689655172414,791,1624
"f,4","4,1",0.4870633893919793,753,1546
"e,7","12,3",0.487017099430019,769,1579
"d,4","12,1",0.487000634115409,768,1577
"d,4","15,5",0.487000634115409,768,1577
"c,1","7,1",0.48695652173913045,784,1610
"f,7","10,5",0.4869281045751634,745,1530
"e,5","6,3",0.48691418137553255,800,1643
"f,3","2,6",0.48689384010484926,743,1526
"c,2","0,4",0.486875,779,1600
"c,2","9,0",0.486875,779,1600
"c,2","10,4",0.486875,779,1600
"f,1","13,3",0.4868505452212957,759,1559
"e,0","9,1",0.4868421052631579,740,1520
"d,1","4,5",0.48680904522613067,775,1592
"c,0","10,6",0.486782720825274,755,1551
"e,1","1,0",0.486765655261459,754,1549
"e,1","13,0",0.486765655261459,754,1549
"e,6","4,3",0.48663766314481044,783,1609
"c,3","10,3",0.48662420382165605,764,1570
"d,7","10,0",0.486592544146501,744,1529
"d,7","10,4",0.486592544146501,744,1529
"d,3","10,6",0.48655737704918034,742,1525
"f,6","2,5",0.4864864864864865,738,1517
"f,6","2,1",0.4864864864864865,738,1517
"f,6","4,4",0.4864864864864865,738,1517
"e,4","2,4",0.4864864864864865,774,1591
"f,4","6,4",0.48641655886157825,752,1546
"e,7","4,7",0.4863837872070931,768,1579
"e,7","12,0",0.4863837872070931,768,1579
"d,4","12,2",0.48636651870640457,767,1577
"c,1","9,5",0.4863354037267081,783,1610
"c,1","3,2",0.4863354037267081,783,1610
"e,5","5,4",0.48630553864881315,799,1643
"e,5","12,7",0.48630553864881315,799,1643
"c,2","9,1",0.48625,778,1600
"f,3","0,3",0.48623853211009177,742,1526
"f,3","13,7",0.48623853211009177,742,1526
"f,3","15,1",0.48623853211009177,742,1526
"f,1","2,6",0.48620910840282233,758,1559
"e,0","6,4",0.4861842105263158,739,1520
"e,0","9,4",0.4861842105263158,739,1520
"c,0","3,2",0.48613797549967763,754,1551
"c,0","7,7",0.48613797549967763,754,1551
"d,6","8,3",0.48613797549967763,754,1551
"d,6","10,0",0.48613797549967763,754,1551
"e,1","8,5",0.48612007746933505,753,1549
"c,5","6,7",0.486084142394822,751,1545
"c,3","8,0",0.4859872611464968,763,1570
"d,7","4,1",0.48593852190974496,743,1529
"d,3","4,7",0.4859016393442623,741,1525
"d,3","10,2",0.4859016393442623,741,1525
"d,3","5,0",0.4859016393442623,741,1525
"d,2","5,1",0.4858974358974359,758,1560
"e,4","10,0",0.48585795097423007,773,1591
"d,5","3,5",0.48584298584298585,755,1554
"d,5","14,3",0.48584298584298585,755,1554
"f,2","2,3",0.4858374384236453,789,1624
"f,2","8,5",0.4858374384236453,789,1624
"e,7","9,3",0.4857504749841672,767,1579
"f,3","7,4",0.4855832241153342,741,1526
"f,0","2,1",0.4855562384757222,790,1627
"d,1","10,7",0.48555276381909546,773,1592
"e,0","7,0",0.4855263157894737,738,1520
"d,6","9,2",0.48549323017408125,753,1551
"e,1","7,3",0.4854744996772111,752,1549
"e,6","5,4",0.4853946550652579,781,1609
"d,7","12,2",0.48528449967298887,742,1529
"e,2","1,4",0.4852752880921895,758,1562
"d,3","6,2",0.4852459016393443,740,1525
"e,4","1,1",0.4852294154619736,772,1591
"f,2","10,2",0.4852216748768473,788,1624
"e,7","0,0",0.4851171627612413,766,1579
"e,7","15,6",0.4851171627612413,766,1579
"c,1","1,5",0.48509316770186334,781,1610
"c,2","12,5",0.485,776,1600
"f,0","10,7",0.4849416103257529,789,1627
"f,3","7,2",0.4849279161205767,740,1526
"e,0","5,4",0.48486842105263156,737,1520
"c,0","3,6",0.48484848484848486,752,1551
"d,6","3,4",0.48484848484848486,752,1551
"d,6","14,2",0.48484848484848486,752,1551
"e,1","2,7",0.48482892188508714,751,1549
"e,1","1,3",0.48482892188508714,751,1549
"c,5","14,4",0.484789644012945,749,1545
"e,6","4,2",0.4847731510254817,780,1609
"c,4","1,2",0.48473034437946716,746,1539
"c,3","3,5",0.48471337579617835,761,1570
"e,2","7,5",0.4846350832266325,757,1562
"e,2","8,1",0.4846350832266325,757,1562
"d,7","11,2",0.48463047743623283,741,1529
"d,2","5,0",0.4846153846153846,756,1560
"d,3","5,3",0.4845901639344262,739,1525
"f,6","2,7",0.48450889914304546,735,1517
"f,6","8,1",0.48450889914304546,735,1517
"e,7","1,1",0.4844838505383154,765,1579
"c,2","9,5",0.484375,775,1600
"f,7","6,1",0.4843137254901961,741,1530
"f,3","1,2",0.4842726081258191,739,1526
"f,3","4,2",0.4842726081258191,739,1526
"f,3","12,0",0.4842726081258191,739,1526
"c,0","15,6",0.4842037395228885,751,1551
"e,1","4,0",0.4841833440929632,750,1549
"d,0","4,2",0.4841688654353562,734,1516
"d,0","11,5",0.4841688654353562,734,1516
"c,6","10,7",0.4841688654353562,734,1516
"c,6","12,1",0.4841688654353562,734,1516
"c,6","15,3",0.4841688654353562,734,1516
"c,6","5,1",0.4841688654353562,734,1516
"c,6","9,5",0.4841688654353562,734,1516
"c,6","11,1",0.4841688654353562,734,1516
"e,6","1,5",0.4841516469857054,779,1609
"e,6","12,3",0.4841516469857054,779,1609
"c,5","7,1",0.4841423948220065,748,1545
"c,4","15,5",0.48408057179987,745,1539
"c,3","0,5",0.4840764331210191,760,1570
"e,2","1,1",0.4839948783610755,756,1562
"e,2","5,2",0.4839948783610755,756,1562
"e,2","3,4",0.4839948783610755,756,1562
"c,7","14,5",0.4838505383153895,764,1579
"c,2","14,3",0.48375,774,1600
"d,1","2,5",0.4836683417085427,770,1592
"f,7","4,5",0.48366013071895425,740,1530
"f,7","5,4",0.48366013071895425,740,1530
"f,7","14,2",0.48366013071895425,740,1530
"f,3","13,3",0.4836173001310616,738,1526
"c,0","2,2",0.4835589941972921,750,1551
"c,0","13,0",0.4835589941972921,750,1551
"e,6","1,1",0.48353014294592916,778,1609
"e,6","6,0",0.48353014294592916,778,1609
"f,5","8,2",0.48346055979643765,760,1572
"c,3","15,3",0.4834394904458599,759,1570
"f,2","13,7",0.4833743842364532,785,1624
"e,2","13,7",0.4833546734955186,755,1562
"e,4","4,2",0.4833438089252043,769,1591
"d,2","12,7",0.48333333333333334,754,1560
"d,3","10,3",0.48327868852459016,737,1525
"d,5","0,5",0.48326898326898327,751,1554
"e,7","12,2",0.4832172260924636,763,1579
"c,7","2,2",0.4832172260924636,763,1579
"c,7","13,0",0.4832172260924636,763,1579
"f,6","8,3",0.4831905075807515,733,1517
"c,2","4,4",0.483125,773,1600
"c,0","5,7",0.4829142488716957,749,1551
"e,6","14,0",0.4829086389061529,777,1609
"c,6","3,6",0.48284960422163586,732,1516
"c,6","10,5",0.48284960422163586,732,1516
"c,5","9,1",0.48284789644012943,746,1545
"f,5","6,7",0.48282442748091603,759,1572
"f,2","8,0",0.4827586206896552,784,1624
"e,4","9,0",0.48271527341294784,768,1591
"e,4","10,3",0.48271527341294784,768,1591
"d,7","7,4",0.48266841072596467,738,1529
"d,5","10,1",0.4826254826254826,750,1554
"d,5","7,6",0.4826254826254826,750,1554
"f,0","5,5",0.48248309772587583,785,1627
"d,1","0,1",0.4824120603015075,768,1592
"d,1","8,3",0.4824120603015075,768,1592
"e,3","8,2",0.48237597911227154,739,1532
"e,3","10,0",0.48237597911227154,739,1532
"f,1","9,2",0.482360487491982,752,1559
"e,6","12,2",0.48228713486637664,776,1609
"d,6","7,2",0.48226950354609927,748,1551
"e,0","6,6",0.48223684210526313,733,1520
"c,6","11,6",0.4821899736147757,731,1516
"e,5","3,4",0.48204503956177724,792,1643
"e,5","5,1",0.48204503956177724,792,1643
"e,5","11,7",0.48204503956177724,792,1643
"c,1","6,0",0.48198757763975153,776,1610
"e,7","5,5",0.4819506016466118,761,1579
"e,7","4,5",0.4819506016466118,761,1579
"d,4","0,0",0.4819277108433735,760,1577
"f,4","11,3",0.481888745148771,745,1546
"f,0","8,7",0.48186846957590657,784,1627
"d,1","4,1",0.48178391959798994,767,1592
"f,1","11,7",0.4817190506735087,751,1559
"f,1","1,0",0.4817190506735087,751,1559
"f,1","12,6",0.4817190506735087,751,1559
"f,3","9,6",0.481651376146789,735,1526
"c,5","14,6",0.4815533980582524,744,1545
"c,5","11,7",0.4815533980582524,744,1545
"c,5","12,7",0.4815533980582524,744,1545
"e,5","11,1",0.48143639683505784,791,1643
"d,7","6,0",0.4813603662524526,736,1529
"d,3","10,7",0.48131147540983604,734,1525
"f,0","7,0",0.4812538414259373,783,1627
"c,2","3,0",0.48125,770,1600
"f,6","7,5",0.4812129202373105,730,1517
"f,6","13,5",0.4812129202373105,730,1517
"f,6","5,7",0.4812129202373105,730,1517
"f,7","13,0",0.48104575163398694,736,1530
"f,7","10,2",0.48104575163398694,736,1530
"c,0","4,3",0.4809800128949065,746,1551
"c,0","4,6",0.4809800128949065,746,1551
"e,1","0,1",0.48095545513234345,745,1549
"e,1","15,7",0.48095545513234345,745,1549
"f,2","6,6",0.48091133004926107,781,1624
"c,5","2,4",0.4809061488673139,743,1545
"c,5","13,2",0.4809061488673139,743,1545
"c,6","14,2",0.4808707124010554,729,1516
"e,4","2,3",0.4808296668761785,765,1591
"e,5","1,5",0.4808277541083384,790,1643
"d,2","15,3",0.4807692307692308,750,1560
"d,5","6,7",0.4806949806949807,747,1554
"d,4","3,6",0.4806594800253646,758,1577
"d,4","5,2",0.4806594800253646,758,1577
"d,4","5,3",0.4806594800253646,758,1577
"d,4","14,4",0.4806594800253646,758,1577
"d,4","9,3",0.4806594800253646,758,1577
"d,3","15,0",0.48065573770491804,733,1525
"f,4","9,2",0.48059508408796897,743,1546
"f,6","2,3",0.48055372445616346,729,1517
"f,6","10,4",0.48055372445616346,729,1517
"f,6","11,2",0.48055372445616346,729,1517
"f,7","2,6",0.4803921568627451,735,1530
"f,7","4,6",0.4803921568627451,735,1530
"f,7","13,6",0.4803921568627451,735,1530
"c,3","4,4",0.4802547770700637,754,1570
"c,3","5,4",0.4802547770700637,754,1570
"c,3","5,7",0.4802547770700637,754,1570
"c,6","9,7",0.48021108179419525,728,1516
"c,6","14,1",0.48021108179419525,728,1516
"c,6","14,7",0.48021108179419525,728,1516
"c,6","7,3",0.48021108179419525,728,1516
"c,6","7,4",0.48021108179419525,728,1516
"e,4","1,4",0.48020113136392206,764,1591
"d,2","10,5",0.48012820512820514,749,1560
"c,1","8,6",0.48012422360248447,773,1610
"d,5","12,4",0.4800514800514801,746,1554
"c,7","14,1",0.48005066497783405,758,1579
"c,7","7,2",0.48005066497783405,758,1579
"d,4","1,4",0.4800253646163602,757,1577
"c,2","3,5",0.48,768,1600
"f,4","11,4",0.4799482535575679,742,1546
"f,6","6,4",0.4798945286750165,728,1517
"f,1","4,1",0.47979474021808854,748,1559
"f,1","4,4",0.47979474021808854,748,1559
"f,1","13,4",0.47979474021808854,748,1559
"f,3","8,2",0.4796854521625164,732,1526
"e,5","10,5",0.4796104686548996,788,1643
"c,6","4,0",0.4795514511873351,727,1516
"c,4","9,5",0.47953216374269003,738,1539
"c,4","7,4",0.47953216374269003,738,1539
"e,2","4,7",0.4795134443021767,749,1562
"c,7","4,6",0.47941735275490815,757,1579
"f,0","11,3",0.4794099569760295,780,1627
"d,3","10,1",0.479344262295082,731,1525
"d,3","15,7",0.479344262295082,731,1525
"f,4","10,2",0.4793014230271669,741,1546
"f,4","7,4",0.4793014230271669,741,1546
"f,1","15,3",0.47915330339961515,747,1559
"d,6","13,0",0.47904577691811734,743,1551
"e,1","4,5",0.4790187217559716,742,1549
"e,5","13,4",0.47900182592818014,787,1643
"c,3","3,0",0.4789808917197452,752,1570
"c,3","11,4",0.4789808917197452,752,1570
"c,5","1,1",0.47896440129449835,740,1545
"e,0","12,7",0.4789473684210526,728,1520
"e,4","5,4",0.47894406033940917,762,1591
"d,0","0,5",0.4788918205804749,726,1516
"c,6","3,5",0.4788918205804749,726,1516
"c,4","14,7",0.4788823911630929,737,1539
"c,1","12,3",0.4788819875776398,771,1610
"e,2","11,4",0.4788732394366197,748,1562
"e,7","12,1",0.47878404053198226,756,1579
"d,4","3,1",0.4787571337983513,755,1577
"d,4","4,6",0.4787571337983513,755,1577
"d,4","14,7",0.4787571337983513,755,1577
"d,4","4,5",0.4787571337983513,755,1577
"c,2","8,5",0.47875,766,1600
"d,1","0,0",0.478643216080402,762,1592
"d,6","15,1",0.47840103159252095,742,1551
"f,3","11,5",0.4783748361730013,730,1526
"f,5","8,0",0.47837150127226463,752,1572
"c,7","7,1",0.47815072830905636,755,1579
"d,4","13,0",0.47812301838934684,754,1577
"d,3","7,1",0.4780327868852459,729,1525
"d,1","5,2",0.4780150753768844,761,1592
"e,6","8,3",0.47793660658794285,769,1609
"f,1","6,1",0.47787042976266836,745,1559
"f,2","2,0",0.47783251231527096,776,1624
"f,7","7,0",0.4777777777777778,731,1530
"f,5","6,2",0.477735368956743,751,1572
"e,1","13,5",0.4777275661717237,740,1549
"f,3","9,3",0.47771952817824376,729,1526
"c,3","14,7",0.47770700636942676,750,1570
"c,5","5,5",0.47766990291262135,738,1545
"c,5","1,0",0.47766990291262135,738,1545
"c,1","5,6",0.47763975155279503,769,1610
"e,2","14,5",0.47759282970550576,746,1562
"d,0","11,3",0.47757255936675463,724,1516
"c,6","6,7",0.47757255936675463,724,1516
"f,0","1,7",0.4775660725261217,777,1627
"f,0","12,5",0.4775660725261217,777,1627
"d,2","3,3",0.4775641025641026,745,1560
"d,2","9,6",0.4775641025641026,745,1560
"d,2","14,1",0.4775641025641026,745,1560
"c,7","9,1",0.47751741608613046,754,1579
"d,4","5,7",0.4774889029803424,753,1577
"d,4","9,4",0.4774889029803424,753,1577
"d,1","6,6",0.47738693467336685,760,1592
"f,6","5,6",0.4772577455504285,724,1517
"f,1","0,5",0.477228992944195,744,1559
"c,0","10,5",0.4771115409413282,740,1551
"e,4","12,4",0.47705845380263984,759,1591
"e,4","3,5",0.47705845380263984,759,1591
"c,5","14,7",0.47702265372168284,737,1545
"c,1","7,7",0.47701863354037266,768,1610
"c,4","6,1",0.47693307342430147,734,1539
"e,7","1,6",0.47688410386320457,753,1579
"d,1","9,6",0.47675879396984927,759,1592
"e,6","1,3",0.4766935985083903,767,1609
"f,6","2,6",0.47659854976928145,723,1517
"f,1","5,0",0.4765875561257216,743,1559
"d,6","3,7",0.4764667956157318,739,1551
"d,6","14,5",0.4764667956157318,739,1551
"c,3","3,3",0.4764331210191083,748,1570
"e,4","13,5",0.4764299182903834,758,1591
"c,5","9,2",0.47637540453074434,736,1545
"f,0","13,6",0.4763368162261832,775,1627
"e,2","14,2",0.47631241997439183,744,1562
"f,5","2,6",0.4758269720101781,748,1572
"f,5","7,2",0.4758269720101781,748,1572
"c,0","0,0",0.4758220502901354,738,1551
"e,4","4,0",0.47580138277812695,757,1591
"e,4","14,2",0.47580138277812695,757,1591
"e,1","10,7",0.47579083279535184,737,1549
"d,2","4,4",0.4756410256410256,742,1560
"e,7","10,6",0.4756174794173528,751,1579
"d,4","0,2",0.4755865567533291,750,1577
"f,2","6,7",0.4753694581280788,772,1624
"d,6","6,2",0.475177304964539,737,1551
"f,7","7,7",0.47516339869281043,727,1530
"e,1","6,0",0.4751452550032279,736,1549
"f,0","2,2",0.47510755992624465,773,1627
"c,2","15,2",0.475,760,1600
"f,1","6,7",0.4746632456703015,740,1559
"e,4","3,1",0.47454431175361406,755,1591
"c,1","1,4",0.4745341614906832,764,1610
"c,0","6,6",0.47453255963894264,736,1551
"d,6","9,4",0.47453255963894264,736,1551
"d,6","5,1",0.47453255963894264,736,1551
"e,2","2,4",0.47439180537772085,741,1562
"d,2","1,4",0.47435897435897434,740,1560
"d,4","7,1",0.47431832593532025,748,1577
"e,6","11,0",0.4742075823492853,763,1609
"f,4","1,5",0.4741267787839586,733,1546
"f,4","12,3",0.4741267787839586,733,1546
"e,7","0,2",0.473717542748575,748,1579
"e,7","15,0",0.473717542748575,748,1579
"e,7","9,2",0.473717542748575,748,1579
"d,4","2,2",0.47368421052631576,747,1577
"d,0","8,2",0.4736147757255937,718,1516
"e,5","11,4",0.47352404138770543,778,1643
"f,2","14,7",0.4735221674876847,769,1624
"f,4","8,1",0.47347994825355755,732,1546
"f,1","1,1",0.4733803720333547,738,1559
"f,1","12,7",0.4733803720333547,738,1559
"f,6","11,1",0.4733025708635465,718,1517
"c,1","10,0",0.47329192546583854,762,1610
"e,1","5,7",0.47320852162685606,733,1549
"c,7","4,5",0.47308423052564913,747,1579
"f,2","8,7",0.4729064039408867,768,1624
"f,4","8,5",0.47283311772315656,731,1546
"c,1","15,0",0.47267080745341616,761,1610
"f,6","10,6",0.47264337508239945,717,1517
"d,5","4,5",0.4723294723294723,734,1554
"f,4","8,0",0.4721862871927555,730,1546
"c,0","7,0",0.47195357833655704,732,1551
"e,7","5,1",0.47181760607979734,745,1579
"e,6","4,6",0.47172156619018024,759,1609
"e,6","7,1",0.47172156619018024,759,1609
"c,1","2,0",0.4714285714285714,759,1610
"c,1","13,6",0.4714285714285714,759,1610
"e,1","10,6",0.47127178825048416,730,1549
"c,5","15,4",0.47119741100323626,728,1545
"d,6","15,3",0.4706640876853643,730,1551
"d,4","13,2",0.4705136334812936,742,1577
"f,3","15,3",0.4705111402359109,718,1526
"e,6","10,1",0.4704785581106277,757,1609
"d,5","7,7",0.4703989703989704,731,1554
"c,6","11,0",0.4703166226912929,713,1516
"d,7","7,2",0.4702419882275997,719,1529
"c,0","2,1",0.4700193423597679,729,1551
"c,0","13,7",0.4700193423597679,729,1551
"d,6","0,0",0.4700193423597679,729,1551
"c,2","11,0",0.47,752,1600
"e,1","11,5",0.4699806326662363,728,1549
"e,1","0,0",0.4699806326662363,728,1549
"e,1","15,6",0.4699806326662363,728,1549
"f,7","1,2",0.4699346405228758,719,1530
"f,7","12,0",0.4699346405228758,719,1530
"e,7","7,1",0.46991766941101965,742,1579
"e,2","8,7",0.469910371318822,734,1562
"d,4","8,2",0.46987951807228917,741,1577
"f,3","0,6",0.46985583224115335,717,1526
"c,4","2,5",0.4697855750487329,723,1539
"c,4","13,3",0.4697855750487329,723,1539
"f,5","0,4",0.46946564885496184,738,1572
"f,5","0,0",0.46946564885496184,738,1572
"c,0","8,7",0.4693745970341715,728,1551
"e,2","13,2",0.469270166453265,733,1562
"e,6","5,2",0.4692355500310752,755,1609
"e,4","9,2",0.4688874921433061,746,1591
"c,3","2,2",0.46878980891719746,736,1570
"c,3","13,0",0.46878980891719746,736,1570
"f,7","8,2",0.46862745098039216,717,1530
"d,1","0,2",0.4685929648241206,746,1592
"c,6","7,2",0.4683377308707124,710,1516
"e,7","4,0",0.4680177327422419,739,1579
"e,2","0,5",0.4679897567221511,731,1562
"e,2","15,3",0.4679897567221511,731,1562
"f,4","5,0",0.46765847347994827,723,1546
"f,7","13,2",0.4673202614379085,715,1530
"c,4","12,2",0.46718648473034435,719,1539
"e,0","7,4",0.46710526315789475,710,1520
"c,0","5,4",0.46679561573178596,724,1551
"d,6","9,1",0.46679561573178596,724,1551
"e,0","6,1",0.4664473684210526,709,1520
"d,2","12,2",0.46602564102564104,727,1560
"f,3","5,4",0.4659239842726081,711,1526
"d,5","2,4",0.46589446589446587,724,1554
"f,5","1,4",0.46564885496183206,732,1572
"f,5","12,2",0.46564885496183206,732,1572
"d,3","7,4",0.46557377049180326,710,1525
"f,7","2,4",0.465359477124183,712,1530
"c,4","1,1",0.46523716699155293,716,1539
"f,1","0,4",0.4650416933932008,725,1559
"f,5","11,2",0.46501272264631044,731,1572
"e,5","3,0",0.4650030432136336,764,1643
"d,3","13,3",0.46491803278688526,709,1525
"d,4","2,1",0.46480659480025366,733,1577
"d,2","4,6",0.46474358974358976,725,1560
"f,7","0,7",0.4647058823529412,711,1530
"f,4","14,5",0.4644243208279431,718,1546
"c,6","12,0",0.46437994722955145,704,1516
"d,6","7,6",0.463571889103804,719,1551
"e,1","3,4",0.4635248547449968,718,1549
"f,7","15,5",0.46339869281045754,709,1530
"e,6","1,4",0.4630205096333126,745,1609
"d,3","4,3",0.46295081967213114,706,1525
"d,1","3,0",0.4629396984924623,737,1592
"d,1","14,6",0.4629396984924623,737,1592
"f,6","10,0",0.46275543836519445,702,1517
"d,0","6,4",0.462401055408971,701,1516
"f,5","5,7",0.4618320610687023,726,1572
"f,0","6,0",0.4615857406269207,751,1627
"f,2","3,4",0.46120689655172414,749,1624
"d,6","7,1",0.46099290780141844,715,1551
"d,5","3,4",0.46074646074646075,716,1554
"d,5","14,2",0.46074646074646075,716,1554
"e,5","4,7",0.4607425441265977,757,1643
"c,4","11,2",0.46068875893437294,709,1539
"d,0","15,4",0.4604221635883905,698,1516
"d,5","4,3",0.4601029601029601,715,1554
"e,4","0,5",0.4600879949717159,732,1591
"e,4","15,3",0.4600879949717159,732,1591
"c,1","11,5",0.45962732919254656,740,1610
"c,2","10,7",0.459375,735,1600
"f,4","15,2",0.4592496765847348,710,1546
"f,0","5,7",0.45912722802704364,747,1627
"f,3","2,3",0.45871559633027525,700,1526
"f,4","0,1",0.45860284605433377,709,1546
"c,6","6,1",0.45844327176781,695,1516
"c,5","12,1",0.458252427184466,708,1545
"f,2","1,7",0.458128078817734,744,1624
"f,2","12,5",0.458128078817734,744,1624
"f,5","6,3",0.4573791348600509,719,1572
"e,2","5,6",0.45710627400768244,714,1562
"d,3","8,3",0.45704918032786884,697,1525
"f,7","5,0",0.4568627450980392,699,1530
"f,6","15,0",0.45682267633487145,693,1517
"f,5","14,7",0.45674300254452926,718,1572
"d,7","7,0",0.4565075212557227,698,1529
"d,6","4,2",0.4564796905222437,708,1551
"d,3","3,4",0.45639344262295084,696,1525
"d,3","14,2",0.45639344262295084,696,1525
"d,7","0,3",0.45585349901896666,697,1529
"d,3","9,4",0.4557377049180328,695,1525
"e,6","4,1",0.4555624611559975,733,1609
"f,5","3,1",0.455470737913486,716,1572
"d,2","11,7",0.4551282051282051,710,1560
"e,3","4,1",0.4549608355091384,697,1532
"e,3","9,3",0.4549608355091384,697,1532
"e,3","13,6",0.4549608355091384,697,1532
"f,3","10,3",0.45478374836173,694,1526
"d,1","2,4",0.4547738693467337,724,1592
"d,0","4,0",0.4544854881266491,689,1516
"c,2","7,6",0.454375,727,1600
"e,0","14,6",0.45394736842105265,690,1520
"c,5","6,4",0.45372168284789643,701,1545
"e,6","3,7",0.4536979490366687,730,1609
"c,0","6,7",0.45325596389426176,703,1551
"f,0","5,4",0.45298094652735094,737,1627
"e,5","0,4",0.4528301886792453,744,1643
"e,5","15,2",0.4528301886792453,744,1643
"c,6","8,1",0.4525065963060686,686,1516
"c,3","15,6",0.45222929936305734,710,1570
"f,7","2,7",0.4516339869281046,691,1530
"e,0","8,5",0.4513157894736842,686,1520
"d,3","12,6",0.45114754098360654,688,1525
"e,5","14,1",0.45100426049908704,741,1643
"d,7","3,2",0.45062132112491826,689,1529
"d,7","14,0",0.45062132112491826,689,1529
"c,6","6,6",0.4505277044854881,683,1516
"f,1","14,0",0.450288646568313,702,1559
"f,3","1,4",0.45019659239842724,687,1526
"f,3","12,2",0.45019659239842724,687,1526
"f,2","14,2",0.4501231527093596,731,1624
"f,5","5,4",0.44974554707379133,707,1572
"e,0","5,0",0.4493421052631579,683,1520
"d,5","2,0",0.4491634491634492,698,1554
"d,4","6,3",0.4489537095751427,708,1577
"f,3","0,2",0.4488859764089122,685,1526
"c,0","11,6",0.44874274661508706,696,1551
"e,5","4,4",0.4485696895922094,737,1643
"e,5","9,1",0.4485696895922094,737,1643
"e,7","14,7",0.4483850538315389,708,1579
"f,1","0,0",0.4483643361128929,699,1559
"f,1","10,5",0.4483643361128929,699,1559
"e,0","4,7",0.44802631578947366,681,1520
"e,3","4,4",0.44778067885117495,686,1532
"f,7","15,7",0.4477124183006536,685,1530
"e,4","10,2",0.44751728472658703,712,1591
"f,0","0,5",0.44744929317762755,728,1627
"e,1","0,4",0.447385409941898,693,1549
"e,1","15,2",0.447385409941898,693,1549
"d,5","8,1",0.4472329472329472,695,1554
"e,3","0,4",0.4471279373368146,685,1532
"e,3","15,2",0.4471279373368146,685,1532
"c,7","12,7",0.44711842938568713,706,1579
"d,4","3,5",0.44705136334812934,705,1577
"d,4","14,3",0.44705136334812934,705,1577
"d,0","8,6",0.4465699208443272,677,1516
"c,0","6,4",0.44616376531270147,692,1551
"e,7","3,6",0.44585180493983534,704,1579
"e,3","5,3",0.445822454308094,683,1532
"f,7","5,5",0.44575163398692813,682,1530
"f,3","6,3",0.4456094364351245,680,1526
"c,1","12,5",0.4453416149068323,717,1610
"f,5","15,1",0.44529262086513993,700,1572
"c,3","11,3",0.44522292993630574,699,1570
"f,2","0,3",0.44519704433497537,723,1624
"f,0","4,4",0.44499078057775043,724,1627
"d,5","7,4",0.4446589446589447,691,1554
"c,3","7,3",0.4445859872611465,698,1570
"e,3","14,3",0.44451697127937334,681,1532
"c,0","12,6",0.4442295293359123,689,1551
"c,7","6,0",0.44395186827105765,701,1579
"d,7","2,6",0.4434270765206017,678,1529
"e,3","10,4",0.44321148825065276,679,1532
"c,3","1,2",0.4426751592356688,695,1570
"d,3","2,2",0.4426229508196721,675,1525
"c,6","10,2",0.4426121372031662,671,1516
"c,4","6,0",0.442495126705653,681,1539
"d,2","8,4",0.4423076923076923,690,1560
"e,1","9,5",0.4422207876049064,685,1549
"c,6","11,2",0.4419525065963061,670,1516
"d,2","13,4",0.44166666666666665,689,1560
"f,2","9,7",0.44150246305418717,717,1624
"f,6","3,0",0.44100197758734344,669,1517
"f,6","6,2",0.44100197758734344,669,1517
"c,3","7,5",0.4407643312101911,692,1570
"d,2","3,7",0.4403846153846154,687,1560
"d,2","14,5",0.4403846153846154,687,1560
"d,1","8,5",0.4396984924623116,700,1592
"c,3","6,1",0.4394904458598726,690,1570
"e,0","9,6",0.4388157894736842,667,1520
"d,0","13,6",0.4386543535620053,665,1516
"c,6","15,6",0.4386543535620053,665,1516
"c,4","5,3",0.43859649122807015,675,1539
"d,5","13,1",0.43822393822393824,681,1554
"c,3","6,4",0.43821656050955415,688,1570
"d,0","3,1",0.43799472295514513,664,1516
"d,0","14,7",0.43799472295514513,664,1516
"c,6","2,3",0.43799472295514513,664,1516
"c,6","13,1",0.43799472295514513,664,1516
"c,6","0,0",0.43799472295514513,664,1516
"c,0","1,5",0.4377820760799484,679,1551
"f,6","14,6",0.4377059986816084,664,1517
"f,0","9,5",0.43761524277811925,712,1627
"d,7","13,7",0.4375408763897973,669,1529
"d,4","8,4",0.4375396322130628,690,1577
"d,0","7,4",0.43733509234828494,663,1516
"f,7","0,6",0.4372549019607843,669,1530
"f,6","0,7",0.43704680290046144,663,1517
"d,4","7,3",0.4369055168040583,689,1577
"c,2","11,4",0.436875,699,1600
"d,0","9,7",0.4366754617414248,662,1516
"f,6","10,2",0.43638760711931446,662,1517
"f,0","11,7",0.4363859864781807,710,1627
"c,7","1,6",0.43635212159594683,689,1579
"f,1","1,4",0.43617703656189866,680,1559
"f,1","12,2",0.43617703656189866,680,1559
"c,4","10,7",0.4359974009096816,671,1539
"f,2","5,5",0.43596059113300495,708,1624
"e,5","4,2",0.43578819233110166,716,1643
"f,5","9,3",0.4357506361323155,685,1572
